tmdb_film_id,tmdb_person_id,job,,
269,3838,Editor,,
269,3839,Editor,,
275,151,Director of Photography,,
275,1223,Director,,
275,1223,Screenplay,,
275,1223,Author,,
275,1223,Editor,,
275,1224,Screenplay,,
275,1224,Director,,
275,1224,Author,,
275,1224,Producer,,
275,1224,Editor,,
275,1225,Original Music Composer,,
275,1227,Casting,,
276,3722,Director,,
276,3722,Producer,,
276,3722,Author,,
276,3871,Director of Photography,,
276,3879,Editor,,
276,3927,Producer,,
276,3928,Producer,,
276,3929,Producer,,
276,3931,Author,,
276,3940,Director of Photography,,
276,3941,Original Music Composer,,
276,3941,Editor,,
276,3943,Casting,,
276,3944,Casting,,
284,3146,Producer,,
284,3146,Director,,
284,3146,Author,,
284,3146,Screenplay,,
284,3147,Producer,,
284,3147,Author,,
284,3147,Screenplay,,
284,3159,Producer,,
284,4100,Original Music Composer,,
284,4101,Director of Photography,,
284,4102,Editor,,
284,4103,Art Direction,,
284,4104,Set Decoration,,
284,4105,Makeup Artist,,
284,4106,Production Manager,,
284,4107,Special Effects,,
284,4108,Gaffer,,
289,2005,Director of Photography,,
289,2663,Executive Producer,,
289,2665,Screenplay,,
289,2666,Screenplay,,
289,2761,Editor,,
289,3249,Original Music Composer,,
289,4109,Director,,
289,4123,Producer,,
289,4125,Art Direction,,
289,4126,Set Decoration,,
289,4127,Costume Design,,
289,4128,Makeup Artist,,
289,4129,Sound Designer,,
289,4130,Stunts,,
289,4131,Author,,
289,4132,Author,,
289,4508,Screenplay,,
289,4509,Screenplay,,
291,4319,Producer,,
291,4319,Director,,
291,4319,Screenplay,,
291,4320,Screenplay,,
291,4336,Producer,,
291,4337,Producer,,
291,4338,Director of Photography,,
291,4339,Editor,,
300,201,Director,,
300,201,Author,,
300,4276,Producer,,
300,4277,Producer,,
300,4278,Original Music Composer,,
300,4279,Director of Photography,,
300,4280,Editor,,
300,4281,Casting,,
300,4282,Production Design,,
300,4283,Production Design,,
300,4284,Production Design,,
300,4285,Costume Design,,
300,4292,Line Producer,,
300,1125145,Casting,,
302,4387,Screenplay,,
302,4387,Director,,
302,4388,Author,,
302,4388,Screenplay,,
302,4399,Producer,,
302,4400,Line Producer,,
302,4401,Producer,,
302,4402,Producer,,
302,4403,Original Music Composer,,
302,4404,Director of Photography,,
302,4405,Editor,,
302,4406,Casting,,
302,4407,Art Direction,,
302,77329,Set Decoration,,
307,4410,Producer,,
307,4410,Additional Writing,,
307,4410,Director,,
307,4410,Screenplay,,
307,4411,Producer,,
307,4412,Producer,,
307,4413,Story,,
307,4413,Screenplay,,
307,4414,Additional Writing,,
307,4415,Screenplay,,
307,4416,Original Music Composer,,
307,4417,Director of Photography,,
307,4418,Editor,,
307,4419,Production Design,,
307,4428,Sound Designer,,
307,22472,Editor,,
308,330,Editor,,
308,2242,Casting,,
308,4429,Screenplay,,
308,4429,Director,,
308,4434,Director of Photography,,
308,4436,Art Direction,,
308,4437,Set Decoration,,
308,4438,Stunts,,
308,4446,Producer,,
308,4447,Producer,,
308,4448,Producer,,
308,4449,Producer,,
308,4450,Original Music Composer,,
308,5670,Production Design,,
309,1559,Producer,,
309,1560,Line Producer,,
309,1570,Director of Photography,,
309,4453,Screenplay,,
309,4453,Director,,
309,4454,Screenplay,,
309,4474,Original Music Composer,,
309,4475,Editor,,
309,4476,Casting,,
309,4477,Casting,,
309,4478,Second Unit,,
309,4479,Sound Designer,,
313,172,Executive Producer,,
313,173,Producer,,
313,466,Executive Producer,,
313,4575,Director,,
313,4576,Screenplay,,
313,4577,Original Music Composer,,
313,4578,Director of Photography,,
313,4579,Editor,,
313,4580,Producer,,
313,4581,Executive Producer,,
313,4582,Producer,,
313,4583,Producer,,
313,4584,Executive Producer,,
313,4585,Executive Producer,,
313,933333,Casting,,
315,4590,Producer,,
315,4590,Director,,
315,4590,Editor,,
315,4590,Screenplay,,
315,4591,Screenplay,,
315,4680,Producer,,
315,4681,Original Music Composer,,
315,4683,Original Music Composer,,
315,4684,Director of Photography,,
327,636,Original Music Composer,,
327,3056,Producer,,
327,3317,Editor,,
327,3317,Director,,
327,3317,Author,,
327,4998,Director of Photography,,
327,4999,Editor,,
327,5000,Production Design,,
327,7452,Producer,,
327,13273,Casting,,
327,36081,Line Producer,,
327,46581,Producer,,
327,69883,Producer,,
327,79535,Producer,,
327,1120582,Casting,,
334,312,Original Music Composer,,
334,1809,Producer,,
334,1809,Editor,,
334,2950,Director of Photography,,
334,4762,Director,,
334,4762,Screenplay,,
334,4762,Producer,,
334,4767,Executive Producer,,
334,4768,Executive Producer,,
334,4769,Producer,,
334,4770,Producer,,
334,4771,Songs,,
334,4772,Casting,,
334,21747,Production Design,,
334,40471,Costume Design,,
334,40471,Production Design,,
334,41082,Set Decoration,,
334,215486,Additional Music,,
335,1259,Original Music Composer,,
335,2361,Director of Photography,,
335,4385,Story,,
335,4385,Screenplay,,
335,4385,Director,,
335,4610,Stunts,,
335,4655,Costume Design,,
335,4655,Production Design,,
335,4670,Editor,,
335,4954,Executive Producer,,
335,4955,Story,,
335,4956,Story,,
335,4984,Costume Design,,
335,4985,Special Effects,,
335,4986,Producer,,
335,5555,Screenplay,,
336,1259,Original Music Composer,,
336,4385,Director,,
336,4385,Author,,
336,4661,Stunts,,
336,4670,Editor,,
336,4986,Producer,,
336,5555,Author,,
336,5556,Director of Photography,,
336,5557,Art Direction,,
336,5558,Set Decoration,,
336,5559,Costume Design,,
336,5560,Sound Editor,,
336,5561,Special Effects,,
338,703,Editor,,
338,1073,Producer,,
338,2422,Original Music Composer,,
338,4219,Producer,,
338,4222,Casting,,
338,4780,Director,,
338,4780,Screenplay,,
338,4781,Screenplay,,
338,4799,Producer,,
338,4804,Producer,,
338,4805,Line Producer,,
338,4807,Director of Photography,,
338,4809,Production Design,,
340,2952,Casting,,
340,4843,Producer,,
340,4844,Producer,,
340,4853,Author,,
340,4854,Producer,,
340,4855,Producer,,
340,4856,Executive Producer,,
340,4857,Producer,,
340,4865,Original Music Composer,,
340,4867,Director of Photography,,
340,4868,Editor,,
340,4869,Editor,,
340,4875,Art Direction,,
340,23626,Screenplay,,
340,23626,Director,,
342,3700,Sound Designer,,
342,4222,Casting,,
342,4524,Original Music Composer,,
342,4525,Producer,,
342,4526,Producer,,
342,4557,Producer,,
342,5191,Author,,
342,5192,Author,,
342,5192,Director,,
342,5193,Original Music Composer,,
342,5194,Director of Photography,,
342,5195,Editor,,
342,5196,Art Direction,,
342,5197,Costume Design,,
342,5198,Production Manager,,
342,5199,Director,,
342,5200,Sound Designer,,
342,52875,Assistant Art Director,,
346,5026,Director,,
346,5026,Screenplay,,
346,7449,Screenplay,,
346,20827,Screenplay,,
346,20832,Producer,,
351,2338,Editor,,
351,5091,Screenplay,,
351,5091,Director,,
351,5092,Director of Photography,,
351,5093,Casting,,
351,5095,Sound Designer,,
351,5096,Sound Designer,,
351,5097,Producer,,
351,5098,Producer,,
379,1223,Director,,
379,1223,Author,,
379,1223,Screenplay,,
379,1224,Producer,,
379,1224,Screenplay,,
379,1224,Author,,
379,1225,Original Music Composer,,
379,1227,Casting,,
379,4248,Production Design,,
379,4249,Casting,,
379,5174,Director of Photography,,
379,5175,Editor,,
383,5216,Director,,
383,5216,Screenplay,,
383,5216,Editor,,
383,5216,Producer,,
383,5217,Author,,
383,5224,Original Music Composer,,
383,5225,Original Music Composer,,
383,5226,Original Music Composer,,
383,5227,Director of Photography,,
389,4958,Producer,,
389,5246,Producer,,
389,5246,Author,,
389,5246,Screenplay,,
389,5259,Producer,,
389,5260,Original Music Composer,,
389,5261,Director of Photography,,
389,5262,Editor,,
389,5263,Art Direction,,
389,5264,Makeup Artist,,
389,5265,Sound Designer,,
389,39996,Director,,
391,1259,Original Music Composer,,
391,4385,Screenplay,,
391,4385,Director,,
391,14268,Director of Photography,,
391,16319,Screenplay,,
391,16320,Screenplay,,
391,16321,Producer,,
391,16322,Producer,,
391,16324,Director of Photography,,
391,16325,Editor,,
391,16326,Editor,,
392,293,Director of Photography,,
392,414,Executive Producer,,
392,1307,Executive Producer,,
392,3192,Casting,,
392,3562,Original Music Composer,,
392,4023,Casting,,
392,5306,Director,,
392,5307,Novel,,
392,5307,Screenplay,,
392,5308,Screenplay,,
392,5322,Producer,,
392,5323,Producer,,
392,5324,Producer,,
392,5325,Producer,,
392,5326,Executive Producer,,
392,5327,Editor,,
392,5328,Casting,,
392,5329,Production Design,,
392,5330,Art Direction,,
392,5331,Set Decoration,,
392,5332,Costume Design,,
392,5333,Makeup Artist,,
392,5334,Makeup Artist,,
392,5335,Makeup Artist,,
392,5336,Makeup Artist,,
392,5337,Sound Editor,,
392,5338,Sound Designer,,
392,5339,ADR & Dubbing,,
392,5340,Music Editor,,
392,59839,Executive Producer,,
398,2952,Casting,,
398,5345,Director,,
398,5346,Screenplay,,
398,5347,Novel,,
398,5356,Producer,,
398,5357,Producer,,
398,5358,Producer,,
398,5359,Original Music Composer,,
398,5360,Director of Photography,,
398,5361,Editor,,
398,5362,Casting,,
398,5363,Casting,,
401,518,Executive Producer,,
401,2952,Casting,,
401,4447,Line Producer,,
401,5367,Screenplay,,
401,5367,Director,,
401,5371,Producer,,
401,5378,Producer,,
401,5379,Producer,,
401,5380,Producer,,
401,5381,Executive Producer,,
401,5382,Executive Producer,,
401,5386,Producer,,
401,5387,Director of Photography,,
401,5388,Editor,,
401,5389,Production Design,,
401,5390,Art Direction,,
401,5391,Set Decoration,,
401,5392,Costume Design,,
401,5393,Original Music Composer,,
401,5394,Original Music Composer,,
404,5602,Director,,
404,5603,Screenplay,,
404,5604,Editor,,
404,5604,Producer,,
404,5604,Screenplay,,
404,5624,Executive Producer,,
404,5625,Producer,,
404,5626,Executive Producer,,
404,5628,Original Music Composer,,
404,5629,Director of Photography,,
404,5630,Casting,,
404,5631,Casting,,
404,5632,Production Design,,
404,5633,Set Decoration,,
404,5634,Costume Design,,
404,5635,Music Editor,,
405,3098,Original Music Composer,,
405,3778,Producer,,
405,4415,Screenplay,,
405,4415,Director,,
405,5396,Screenplay,,
405,5397,Screenplay,,
405,5398,Producer,,
405,5399,Director of Photography,,
405,5400,Editor,,
406,2406,Director,,
406,2406,Editor,,
406,2406,Screenplay,,
406,5425,Producer,,
406,5426,Line Producer,,
406,5427,Producer,,
406,5428,Producer,,
406,5429,Original Music Composer,,
406,5431,Director of Photography,,
406,5433,Editor,,
406,5434,Production Design,,
406,5435,Costume Design,,
406,5436,Stunts,,
406,5437,Sound Designer,,
406,5439,Sound Designer,,
407,5125,Screenplay,,
407,5125,Director,,
407,5126,Producer,,
407,5127,Producer,,
407,5136,Editor,,
407,5591,Producer,,
407,5592,Original Music Composer,,
407,5593,Director of Photography,,
407,5594,Casting,,
407,5595,Production Design,,
407,5595,Art Direction,,
407,5596,Costume Design,,
407,5597,Makeup Artist,,
407,5598,Sound Designer,,
407,5125,Screenplay,,
407,5125,Director,,
407,5126,Producer,,
407,5127,Producer,,
407,5136,Editor,,
407,5591,Producer,,
407,5592,Original Music Composer,,
407,5593,Director of Photography,,
407,5594,Casting,,
407,5595,Production Design,,
407,5595,Art Direction,,
407,5596,Costume Design,,
407,5597,Makeup Artist,,
407,5598,Sound Designer,,
421,2997,Producer,,
421,3264,Executive Producer,,
421,4148,Set Decoration,,
421,5655,Screenplay,,
421,5655,Producer,,
421,5655,Director,,
421,5656,Screenplay,,
421,5664,Producer,,
421,5665,Producer,,
421,5666,Original Music Composer,,
421,5667,Director of Photography,,
421,5668,Editor,,
421,5669,Casting,,
421,5670,Production Design,,
421,5671,Costume Design,,
421,5672,Art Direction,,
421,5673,Art Direction,,
421,5674,Art Direction,,
423,1400,Original Music Composer,,
423,3556,Producer,,
423,3556,Director,,
423,3558,Screenplay,,
423,3559,Producer,,
423,3560,Producer,,
423,3561,Director of Photography,,
423,3564,Editor,,
423,6635,Novel,,
426,369,Art Direction,,
426,1045,Original Music Composer,,
426,2636,Director,,
426,2636,Producer,,
426,2653,Producer,,
426,2654,Director of Photography,,
426,2655,Editor,,
426,4350,Costume Design,,
426,5188,Art Direction,,
426,5728,Producer,,
426,5733,Author,,
426,5734,Author,,
426,5735,Screenplay,,
426,5736,Screenplay,,
427,5763,Screenplay,,
427,5763,Producer,,
427,5763,Director,,
427,5774,Screenplay,,
427,5775,Screenplay,,
427,5778,Producer,,
427,5780,Producer,,
427,5781,Producer,,
427,5782,Original Music Composer,,
427,5783,Original Music Composer,,
427,5784,Original Music Composer,,
427,5785,Editor,,
427,5786,Set Designer,,
428,5742,Director,,
428,5743,Producer,,
428,5744,Production Manager,,
428,5745,Location Manager,,
428,5747,Casting,,
428,5748,Costume Design,,
428,5749,Script Supervisor,,
428,5750,Director,,
428,5751,Director of Photography,,
428,5752,Director of Photography,,
428,5753,Editor,,
428,5754,Sound Designer,,
428,5762,Screenplay,,
429,1259,Original Music Composer,,
429,2361,Director of Photography,,
429,4385,Director,,
429,4385,Screenplay,,
429,4655,Costume Design,,
429,4670,Editor,,
429,5810,Screenplay,,
429,5820,Producer,,
429,5821,Editor,,
429,5822,Editor,,
434,5200,Sound Designer,,
434,5844,Director,,
434,5845,Screenplay,,
434,5846,Screenplay,,
434,5864,Producer,,
434,5865,Director of Photography,,
434,5866,Casting,,
434,5867,Production Design,,
434,5868,Art Direction,,
434,5869,Costume Design,,
434,5870,Producer,,
434,5871,Producer,,
434,6076,Editor,,
434,6077,Original Music Composer,,
434,6078,Sound Designer,,
445,2335,Producer,,
445,6011,Director,,
445,6011,Screenplay,,
445,6026,Original Music Composer,,
445,6027,Director of Photography,,
445,6028,Editor,,
445,6029,Editor,,
445,6030,Casting,,
445,6031,Production Design,,
445,6032,Production Design,,
445,6033,Costume Design,,
445,6098,Producer,,
445,6099,Producer,,
445,6100,Executive Producer,,
445,6101,Executive Producer,,
445,32463,Producer,,
445,39233,Producer,,
445,66861,Executive Producer,,
446,4525,Producer,,
446,4526,Producer,,
446,5195,Editor,,
446,6094,Director,,
446,6094,Screenplay,,
446,6095,Screenplay,,
446,6096,Director of Photography,,
446,6097,Set Designer,,
452,42,Director,,
452,42,Screenplay,,
452,42,Director of Photography,,
452,1029,Sound Designer,,
452,1174,Executive Producer,,
452,4476,Casting,,
452,6146,Producer,,
452,6148,Executive Producer,,
452,6149,Executive Producer,,
452,6150,Producer,,
452,6151,Producer,,
452,6152,Producer,,
452,6153,Director of Photography,,
452,6154,Director of Photography,,
452,6155,Director of Photography,,
452,6156,Editor,,
452,6157,Sound Engineer,,
452,6158,Sound Engineer,,
468,512,Producer,,
468,5216,Screenplay,,
468,5216,Director,,
468,5227,Director of Photography,,
468,6387,Line Producer,,
468,6388,Original Music Composer,,
468,6389,Director of Photography,,
468,6390,Editor,,
468,6391,Production Design,,
468,6392,Costume Design,,
468,6393,Makeup Artist,,
470,223,Producer,,
470,223,Director,,
470,273,Producer,,
470,273,Screenplay,,
470,275,Director of Photography,,
470,278,Original Music Composer,,
470,1891,Editor,,
470,3989,Costume Design,,
470,5952,Executive Producer,,
470,6208,Production Design,,
470,6409,Producer,,
470,6410,Casting,,
470,6411,Art Direction,,
470,6412,Set Decoration,,
473,4867,Director of Photography,,
473,6377,Original Music Composer,,
473,6431,Director,,
473,6431,Screenplay,,
473,6432,Screenplay,,
473,6433,Producer,,
473,6433,Screenplay,,
473,6434,Editor,,
473,6435,Casting,,
473,6436,Production Design,,
475,2875,Art Direction,,
475,6448,Director,,
475,6449,Producer,,
475,6452,Director of Photography,,
475,6453,Editor,,
475,6454,Set Decoration,,
475,6455,Costume Design,,
475,6456,Original Music Composer,,
475,6457,Original Music Composer,,
475,6458,Original Music Composer,,
475,6459,Original Music Composer,,
475,6460,Original Music Composer,,
475,6728,Screenplay,,
475,6729,Screenplay,,
475,11057,Writer,,
476,2624,Casting,,
476,5216,Director,,
476,5216,Screenplay,,
476,5581,Original Music Composer,,
476,5667,Director of Photography,,
476,6391,Production Design,,
